-6.000000 -216.000000
-5.990000 -214.921768
-5.980000 -213.847153
-5.969999 -212.776108
-5.959999 -211.708633
-5.949999 -210.644745
-5.939999 -209.584442
-5.929998 -208.527695
-5.919998 -207.474503
-5.909998 -206.424850
-5.899998 -205.378769
-5.889997 -204.336212
-5.879997 -203.297180
-5.869997 -202.261688
-5.859997 -201.229721
-5.849997 -200.201279
-5.839996 -199.176331
-5.829996 -198.154877
-5.819996 -197.136948
-5.809996 -196.122498
-5.799995 -195.111526
-5.789995 -194.104050
-5.779995 -193.100037
-5.769995 -192.099503
-5.759995 -191.102432
-5.749994 -190.108810
-5.739994 -189.118637
-5.729994 -188.131897
-5.719994 -187.148621
-5.709993 -186.168762
-5.699993 -185.192337
-5.689993 -184.219315
-5.679993 -183.249725
-5.669992 -182.283539
-5.659992 -181.320740
-5.649992 -180.361359
-5.639992 -179.405365
-5.629992 -178.452744
-5.619991 -177.503510
-5.609991 -176.557632
-5.599991 -175.615143
-5.589991 -174.675995
-5.579990 -173.740219
-5.569990 -172.807770
-5.559990 -171.878677
-5.549990 -170.952927
-5.539989 -170.030487
-5.529989 -169.111389
-5.519989 -168.195602
-5.509989 -167.283127
-5.499989 -166.373962
-5.489988 -165.468094
-5.479988 -164.565521
-5.469988 -163.666229
-5.459988 -162.770233
-5.449987 -161.877502
-5.439987 -160.988037
-5.429987 -160.101852
-5.419987 -159.218918
-5.409986 -158.339233
-5.399986 -157.462799
-5.389986 -156.589600
-5.379986 -155.719650
-5.369986 -154.852905
-5.359985 -153.989395
-5.349985 -153.129105
-5.339985 -152.272003
-5.329985 -151.418137
-5.319984 -150.567444
-5.309984 -149.719955
-5.299984 -148.875656
-5.289984 -148.034531
-5.279984 -147.196564
-5.269983 -146.361786
-5.259983 -145.530167
-5.249983 -144.701706
-5.239983 -143.876389
-5.229982 -143.054230
-5.219982 -142.235184
-5.209982 -141.419281
-5.199982 -140.606522
-5.189981 -139.796860
-5.179981 -138.990311
-5.169981 -138.186890
-5.159981 -137.386566
-5.149981 -136.589325
-5.139980 -135.795181
-5.129980 -135.004120
-5.119980 -134.216141
-5.109980 -133.431244
-5.099979 -132.649399
-5.089979 -131.870605
-5.079979 -131.094879
-5.069979 -130.322205
-5.059978 -129.552567
-5.049978 -128.785965
-5.039978 -128.022385
-5.029978 -127.261841
-5.019978 -126.504311
-5.009977 -125.749794
-4.999977 -124.998283
-4.989977 -124.249779
-4.979977 -123.504250
-4.969976 -122.761726
-4.959976 -122.022179
-4.949976 -121.285606
-4.939976 -120.552010
-4.929976 -119.821373
-4.919975 -119.093697
-4.909975 -118.368965
-4.899975 -117.647194
-4.889975 -116.928345
-4.879974 -116.212440
-4.869974 -115.499466
-4.859974 -114.789406
-4.849974 -114.082268
-4.839973 -113.378036
-4.829973 -112.676712
-4.819973 -111.978287
-4.809973 -111.282745
-4.799973 -110.590096
-4.789972 -109.900330
-4.779972 -109.213440
-4.769972 -108.529411
-4.759972 -107.848244
-4.749971 -107.169945
-4.739971 -106.494484
-4.729971 -105.821869
-4.719971 -105.152092
-4.709970 -104.485153
-4.699970 -103.821022
-4.689970 -103.159729
-4.679970 -102.501244
-4.669970 -101.845566
-4.659969 -101.192703
-4.649969 -100.542625
-4.639969 -99.895332
-4.629969 -99.250832
-4.619968 -98.609108
-4.609968 -97.970154
-4.599968 -97.333969
-4.589968 -96.700539
-4.579967 -96.069870
-4.569967 -95.441948
-4.559967 -94.816757
-4.549967 -94.194313
-4.539967 -93.574593
-4.529966 -92.957611
-4.519966 -92.343330
-4.509966 -91.731766
-4.499966 -91.122917
-4.489965 -90.516762
-4.479965 -89.913292
-4.469965 -89.312523
-4.459965 -88.714432
-4.449965 -88.119019
-4.439964 -87.526276
-4.429964 -86.936195
-4.419964 -86.348763
-4.409964 -85.764000
-4.399963 -85.181877
-4.389963 -84.602386
-4.379963 -84.025536
-4.369963 -83.451317
-4.359962 -82.879723
-4.349962 -82.310730
-4.339962 -81.744354
-4.329962 -81.180588
-4.319962 -80.619415
-4.309961 -80.060837
-4.299961 -79.504845
-4.289961 -78.951431
-4.279961 -78.400589
-4.269960 -77.852318
-4.259960 -77.306610
-4.249960 -76.763458
-4.239960 -76.222855
-4.229959 -75.684792
-4.219959 -75.149269
-4.209959 -74.616280
-4.199959 -74.085823
-4.189959 -73.557884
-4.179958 -73.032448
-4.169958 -72.509521
-4.159958 -71.989113
-4.149958 -71.471191
-4.139957 -70.955757
-4.129957 -70.442810
-4.119957 -69.932335
-4.109957 -69.424339
-4.099957 -68.918808
-4.089956 -68.415741
-4.079956 -67.915123
-4.069956 -67.416946
-4.059956 -66.921227
-4.049955 -66.427925
-4.039955 -65.937065
-4.029955 -65.448624
-4.019955 -64.962616
-4.009954 -64.479004
-3.999954 -63.997814
-3.989954 -63.519024
-3.979954 -63.042629
-3.969954 -62.568623
-3.959955 -62.096996
-3.949955 -61.627747
-3.939955 -61.160866
-3.929955 -60.696350
-3.919955 -60.234196
-3.909955 -59.774387
-3.899955 -59.316925
-3.889955 -58.861805
-3.879955 -58.409019
-3.869955 -57.958561
-3.859955 -57.510426
-3.849955 -57.064606
-3.839955 -56.621098
-3.829955 -56.179890
-3.819955 -55.740982
-3.809955 -55.304367
-3.799955 -54.870037
-3.789955 -54.437984
-3.779955 -54.008209
-3.769955 -53.580704
-3.759955 -53.155457
-3.749955 -52.732464
-3.739955 -52.311722
-3.729955 -51.893227
-3.719955 -51.476971
-3.709955 -51.062943
-3.699955 -50.651142
-3.689955 -50.241562
-3.679955 -49.834194
-3.669955 -49.429035
-3.659955 -49.026081
-3.649955 -48.625320
-3.639955 -48.226749
-3.629955 -47.830360
-3.619955 -47.436150
-3.609955 -47.044113
-3.599955 -46.654243
-3.589955 -46.266533
-3.579955 -45.880978
-3.569955 -45.497566
-3.559955 -45.116302
-3.549955 -44.737167
-3.539955 -44.360168
-3.529955 -43.985291
-3.519955 -43.612530
-3.509955 -43.241882
-3.499955 -42.873344
-3.489955 -42.506905
-3.479955 -42.142555
-3.469955 -41.780296
-3.459955 -41.420120
-3.449955 -41.062016
-3.439955 -40.705986
-3.429955 -40.352020
-3.419955 -40.000111
-3.409955 -39.650253
-3.399955 -39.302441
-3.389955 -38.956669
-3.379955 -38.612930
-3.369955 -38.271221
-3.359955 -37.931534
-3.349955 -37.593864
-3.339955 -37.258202
-3.329955 -36.924545
-3.319955 -36.592884
-3.309955 -36.263214
-3.299955 -35.935535
-3.289955 -35.609833
-3.279955 -35.286106
-3.269955 -34.964344
-3.259955 -34.644547
-3.249955 -34.326706
-3.239955 -34.010815
-3.229955 -33.696865
-3.219955 -33.384853
-3.209955 -33.074776
-3.199955 -32.766624
-3.189955 -32.460392
-3.179955 -32.156075
-3.169955 -31.853664
-3.159955 -31.553156
-3.149955 -31.254543
-3.139955 -30.957819
-3.129955 -30.662983
-3.119955 -30.370024
-3.109955 -30.078934
-3.099955 -29.789713
-3.089955 -29.502350
-3.079955 -29.216841
-3.069955 -28.933180
-3.059955 -28.651363
-3.049955 -28.371380
-3.039955 -28.093225
-3.029955 -27.816898
-3.019955 -27.542387
-3.009955 -27.269690
-2.999955 -26.998798
-2.989955 -26.729704
-2.979955 -26.462406
-2.969955 -26.196896
-2.959955 -25.933165
-2.949955 -25.671211
-2.939955 -25.411030
-2.929955 -25.152611
-2.919955 -24.895950
-2.909956 -24.641041
-2.899956 -24.387878
-2.889956 -24.136454
-2.879956 -23.886765
-2.869956 -23.638803
-2.859956 -23.392567
-2.849956 -23.148043
-2.839956 -22.905230
-2.829956 -22.664120
-2.819956 -22.424707
-2.809956 -22.186989
-2.799956 -21.950956
-2.789956 -21.716602
-2.779956 -21.483923
-2.769956 -21.252913
-2.759956 -21.023563
-2.749956 -20.795870
-2.739956 -20.569826
-2.729956 -20.345427
-2.719956 -20.122665
-2.709956 -19.901535
-2.699956 -19.682030
-2.689956 -19.464148
-2.679956 -19.247879
-2.669956 -19.033216
-2.659956 -18.820156
-2.649956 -18.608692
-2.639956 -18.398819
-2.629956 -18.190529
-2.619956 -17.983816
-2.609956 -17.778677
-2.599956 -17.575104
-2.589956 -17.373089
-2.579956 -17.172628
-2.569956 -16.973717
-2.559956 -16.776348
-2.549956 -16.580515
-2.539956 -16.386209
-2.529956 -16.193430
-2.519956 -16.002169
-2.509956 -15.812417
-2.499956 -15.624173
-2.489956 -15.437429
-2.479956 -15.252178
-2.469956 -15.068417
-2.459956 -14.886135
-2.449956 -14.705332
-2.439956 -14.525997
-2.429956 -14.348126
-2.419956 -14.171715
-2.409956 -13.996755
-2.399956 -13.823239
-2.389956 -13.651165
-2.379956 -13.480525
-2.369956 -13.311312
-2.359956 -13.143522
-2.349956 -12.977147
-2.339956 -12.812181
-2.329956 -12.648622
-2.319956 -12.486458
-2.309956 -12.325687
-2.299956 -12.166303
-2.289956 -12.008298
-2.279956 -11.851667
-2.269956 -11.696404
